"Lang","To","From","ToExposed","PairDirFound","Token","IndexExists","HasRelated","RelatedCount","HasExplainer","HasTitle","HasH1"
"zh-CN","mp3","pptx","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","rar","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","rtf","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","svg","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","tar","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","tar.bz2","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","tar.gz","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","tar.xz","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","tbz","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","tgz","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","tiff","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","tsv","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","txt","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","txz","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","wav","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","webm","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","webp","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","xlsx","True","True","to","True","False","0","False","True","True"
"zh-CN","mp3","zip","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","7z","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","aac","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","aiff","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","bmp","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","csv","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","docx","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","flac","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","gif","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","html","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","jpeg","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","jpg","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","json","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","jsonl","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","m4a","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","m4v","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","md","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","mkv","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","mov","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","mp3","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","ogg","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","opus","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","pdf","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","png","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","pptx","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","rar","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","rtf","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","svg","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","tar","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","tar.bz2","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","tar.gz","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","tar.xz","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","tbz","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","tgz","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","tiff","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","tsv","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","txt","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","txz","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","wav","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","webm","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","webp","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","xlsx","True","True","to","True","False","0","False","True","True"
"zh-CN","mp4","zip","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","7z","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","aac","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","aiff","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","bmp","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","csv","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","docx","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","flac","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","gif","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","html","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","jpeg","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","jpg","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","json","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","jsonl","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","m4a","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","m4v","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","md","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","mkv","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","mov","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","mp3","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","mp4","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","opus","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","pdf","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","png","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","pptx","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","rar","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","rtf","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","svg","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","tar","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","tar.bz2","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","tar.gz","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","tar.xz","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","tbz","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","tgz","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","tiff","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","tsv","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","txt","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","txz","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","wav","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","webm","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","webp","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","xlsx","True","True","to","True","False","0","False","True","True"
"zh-CN","ogg","zip","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","7z","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","aac","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","aiff","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","bmp","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","csv","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","docx","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","flac","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","gif","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","html","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","jpeg","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","jpg","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","json","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","jsonl","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","m4a","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","m4v","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","md","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","mkv","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","mov","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","mp3","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","mp4","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","ogg","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","pdf","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","png","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","pptx","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","rar","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","rtf","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","svg","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","tar","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","tar.bz2","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","tar.gz","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","tar.xz","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","tbz","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","tgz","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","tiff","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","tsv","True","True","to","True","False","0","False","True","True"
"zh-CN","opus","txt","True","True","to","True","False","0","False","True","True"
